srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,class,label
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
10.0.0.1,57790,10.0.0.2,5004,17,9,12204,0,0,1356,1356,1356,0,-1,-1,-1,0,53391,56296,59158,1566,0,0,0,0,450371,450371,450371,450371,0,0,0,0,0,9,12204,0,0,0,0,0,0,188,0,0,3
0.0.0.0,68,255.255.255.255,67,17,1,328,0,0,328,328,328,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,328,0,0,0,0,0,0,28,0,0,3
